,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtQual,Electrical,ExterCond,ExterQual,Fence,FireplaceQu,Functional,GarageCond,GarageFinish,GarageQual,HeatingQC,KitchenQual,LandSlope,LotShape,PavedDrive,PoolQC,Utilities
1251,3,1,1,1,4,5,3,4,0,4,8,3,2,3,5,4,3,3,3,0,4
1252,3,1,4,1,3,5,3,3,2,0,8,3,2,3,3,3,3,4,3,0,4
1253,3,4,2,5,3,5,3,4,3,4,8,3,2,3,3,4,3,3,3,0,4
1254,3,1,1,1,4,5,3,4,0,4,8,3,3,3,5,4,3,4,3,0,4
1255,2,1,2,1,3,4,3,3,0,4,8,3,1,3,3,3,3,4,3,0,4
1256,3,4,6,1,4,5,3,4,0,3,8,3,3,3,5,4,3,3,3,0,4
1257,3,1,1,1,2,5,3,3,0,0,8,0,0,0,5,3,3,4,3,0,4
1258,3,4,6,1,4,5,3,4,0,0,8,3,3,3,5,4,3,3,3,0,4
1259,3,1,5,2,4,5,3,3,0,0,8,3,1,3,4,3,3,4,3,0,4
1260,3,1,1,1,4,5,3,3,0,3,8,3,3,3,5,3,3,1,3,0,4
1261,3,1,3,1,3,5,3,3,0,0,8,3,1,3,4,3,3,4,3,0,4
1262,3,3,1,1,3,4,3,3,0,3,6,3,1,3,5,3,3,4,3,0,4
1263,3,1,1,1,3,4,3,3,4,4,8,3,1,3,5,3,3,4,1,0,4
1264,3,1,6,1,4,5,3,4,0,0,8,3,3,3,5,4,3,4,3,0,4
1265,3,1,6,1,4,5,3,4,0,0,8,3,1,3,5,4,3,4,3,0,4
1266,3,1,1,1,3,3,3,2,3,4,8,3,1,3,3,3,3,3,1,0,4
1267,3,4,1,1,5,5,3,5,0,4,8,3,3,3,5,5,3,3,3,0,4
1268,3,2,3,1,3,5,4,3,2,4,8,3,1,3,5,4,2,3,3,0,4
1269,3,1,4,1,3,4,3,3,2,0,8,3,1,3,3,3,3,4,3,0,4
1270,3,4,6,1,4,5,3,4,0,3,8,3,3,3,3,4,1,4,3,0,4
1271,3,1,1,1,3,5,3,3,0,4,8,3,2,3,4,4,3,3,3,0,4
1272,3,1,4,2,3,5,3,3,3,0,8,3,1,3,3,3,3,3,3,0,4
1273,3,3,5,1,3,5,3,3,4,4,8,3,2,3,4,5,3,3,3,0,4
1274,3,1,1,1,3,5,3,3,0,4,8,3,1,3,5,3,3,4,3,0,4
1275,3,1,3,1,3,4,3,3,0,0,8,2,1,3,4,3,3,4,3,0,4
1276,4,1,4,1,3,5,3,3,0,3,8,3,1,3,3,3,3,3,3,0,4
1277,3,3,5,1,4,5,3,3,0,4,8,3,2,3,2,3,3,3,3,0,4
1278,3,1,6,1,4,5,3,4,0,4,8,3,2,3,5,4,3,4,3,0,4
1279,3,1,1,1,3,4,4,3,0,0,8,3,2,3,3,3,3,4,3,0,4
1280,3,1,6,1,4,5,3,4,0,0,8,3,2,3,5,4,3,3,3,0,4
1281,3,1,5,1,4,5,3,3,0,3,8,4,3,4,3,3,3,3,3,0,4
1282,3,2,2,3,4,5,3,3,0,0,8,3,1,3,3,4,3,3,3,0,4
1283,3,3,1,1,3,5,3,3,0,0,8,0,0,0,3,3,3,4,3,0,4
1284,3,1,1,1,3,5,3,3,0,4,6,3,1,3,5,4,3,4,3,0,4
1285,3,1,1,1,3,3,2,3,0,4,8,3,1,3,5,3,3,4,3,0,4
1286,3,1,5,3,3,5,3,3,0,4,8,3,1,3,3,3,3,4,3,0,4
1287,3,3,3,1,3,5,4,3,0,0,8,3,1,3,2,3,2,3,1,0,4
1288,3,1,6,1,4,5,3,4,0,5,8,3,3,3,5,5,3,3,3,0,4
1289,3,2,1,1,4,5,3,4,0,4,8,3,3,3,5,5,3,3,3,0,4
1290,3,3,6,1,3,5,3,3,0,4,8,3,2,3,3,3,3,3,3,0,4
1291,3,1,5,1,3,5,3,3,0,0,8,3,1,3,3,3,3,4,3,0,4
1292,3,1,1,1,3,5,3,3,0,0,6,3,2,3,3,3,3,4,3,0,4
1293,3,1,6,1,4,5,3,3,2,3,8,3,2,3,3,3,3,4,3,0,4
1294,3,1,3,1,3,5,3,3,0,0,8,3,1,3,3,3,3,4,1,0,4
1295,3,3,4,1,3,5,3,3,2,0,8,3,2,3,4,3,3,4,3,0,4
1296,3,2,5,1,3,5,4,3,3,0,8,3,2,3,4,3,3,4,3,0,4
1297,3,4,6,1,4,5,3,3,0,0,8,3,3,3,4,3,3,4,3,0,4
1298,3,4,6,1,5,5,3,5,0,4,8,3,3,3,5,5,3,1,3,4,4
1299,3,1,2,3,3,5,3,3,4,0,8,3,2,3,5,4,3,4,3,0,4
1300,3,1,6,1,4,5,3,4,0,3,8,3,3,3,5,4,3,3,3,0,4
1301,3,1,4,1,3,5,3,3,0,4,8,3,1,3,2,4,3,3,2,0,4
1302,3,1,6,1,4,5,3,4,0,3,8,3,2,3,5,4,3,4,3,0,4
1303,3,3,1,1,4,5,3,4,0,0,8,3,2,3,5,4,3,4,3,0,4
1304,3,1,1,1,4,5,3,4,0,0,4,3,1,3,5,4,3,4,3,0,4
1305,3,1,6,1,5,5,3,4,0,5,8,3,3,3,5,5,3,3,3,0,4
1306,3,1,1,1,4,5,3,4,0,4,8,3,2,3,5,4,3,3,3,0,4
1307,4,1,5,1,4,5,4,3,0,0,8,3,1,3,5,3,3,4,3,0,4
1308,3,1,6,5,3,5,3,3,2,0,8,3,1,3,5,4,3,4,3,0,4
1309,3,1,6,1,4,5,3,3,2,0,8,3,2,3,4,4,3,4,3,0,4
1310,3,3,6,1,4,5,4,4,0,3,8,3,3,3,3,5,3,4,3,0,4
1311,3,1,6,1,4,5,3,4,0,0,8,3,2,3,5,4,3,4,3,0,4
1312,3,1,6,1,5,5,3,4,0,5,8,4,2,4,5,4,3,3,3,0,4
1313,3,1,1,1,4,5,3,4,0,3,8,3,3,3,5,4,3,3,3,0,4
1314,3,1,3,1,3,5,3,3,0,3,8,3,1,3,5,3,3,4,3,0,4
1315,3,2,5,2,2,5,3,3,0,4,8,3,1,3,3,3,3,4,3,0,4
1316,3,4,1,1,5,5,3,4,0,4,8,3,2,3,5,5,3,3,3,0,4
1317,4,1,1,1,5,5,3,4,0,4,8,3,2,3,5,4,3,4,3,0,4
1318,3,4,1,1,4,5,3,4,0,3,8,3,2,3,5,4,3,2,3,0,4
1319,3,1,5,1,3,5,3,3,0,0,8,3,1,3,5,3,3,4,3,0,4
1320,3,1,5,3,3,5,3,3,0,4,8,3,2,3,4,3,3,4,3,0,4
1321,0,0,0,0,0,5,3,3,0,0,8,2,1,3,3,3,3,3,3,0,4
1322,3,1,6,1,4,5,3,4,0,3,8,3,2,3,5,4,3,3,3,0,4
1323,3,1,2,1,3,5,3,2,0,0,8,0,0,0,4,2,3,4,3,0,4
1324,3,3,1,1,5,5,3,4,0,4,8,3,2,3,5,4,3,4,3,0,4
1325,2,1,1,1,3,5,3,3,3,0,8,0,0,0,2,3,3,4,1,0,4
1326,3,1,3,1,3,5,3,3,0,0,8,0,0,0,5,4,2,4,3,0,4
1327,3,1,5,1,3,5,4,4,3,5,8,3,1,3,5,4,3,4,3,0,4
1328,3,1,2,1,4,5,4,4,3,3,5,3,1,2,5,3,3,4,3,0,4
1329,3,1,1,1,4,5,3,3,0,3,8,3,3,3,4,3,3,3,3,0,4
1330,4,3,1,1,4,5,3,4,0,4,8,3,2,3,5,4,3,4,3,0,4
1331,3,3,5,1,3,5,3,3,0,0,8,3,1,3,4,3,3,3,3,0,4
1332,3,2,5,1,3,5,3,3,0,4,8,2,1,2,5,3,2,4,3,0,4
1333,3,1,1,1,3,5,3,3,3,0,8,3,1,3,5,4,3,4,3,0,4
1334,3,1,2,1,3,5,3,3,0,0,7,3,1,3,3,3,3,4,3,0,4
1335,3,1,5,1,4,5,3,3,0,3,8,3,2,3,3,3,3,4,3,0,4
1336,3,1,1,1,3,5,3,3,0,0,8,3,1,3,3,3,3,3,3,0,4
1337,3,1,1,1,3,4,3,3,0,0,8,0,0,0,2,2,2,3,1,0,4
1338,3,1,6,1,4,5,3,4,0,0,8,3,2,3,5,4,3,3,3,0,4
1339,3,2,3,1,3,5,4,3,0,0,8,3,2,3,5,3,3,3,3,0,4
1340,3,1,1,1,3,5,3,3,2,0,8,3,1,3,3,3,3,4,3,0,4
1341,3,1,6,1,4,5,3,3,0,0,8,3,1,3,5,4,3,4,3,0,4
1342,3,1,1,1,4,5,3,4,0,4,8,3,2,3,5,4,3,4,3,0,4
1343,3,1,1,1,3,5,3,3,0,3,8,2,1,2,4,3,3,4,3,0,4
1344,3,1,1,1,4,5,3,4,0,3,8,3,3,3,5,4,3,3,3,0,4
1345,3,1,5,1,3,4,3,3,0,0,8,3,1,3,4,2,3,4,3,0,4
1346,3,1,4,3,3,5,3,3,0,4,8,3,2,4,3,3,3,2,3,0,4
1347,3,4,6,1,5,5,3,4,0,4,8,3,3,3,5,4,3,3,3,0,4
1348,3,4,6,1,4,5,3,4,0,2,8,3,2,3,5,4,3,1,3,0,4
1349,2,1,2,1,3,5,4,3,0,0,8,0,0,0,2,3,3,4,3,0,4
1350,3,1,2,1,3,5,3,3,0,0,8,3,1,3,3,3,3,4,3,0,4
1351,3,1,3,1,3,5,3,3,0,4,8,3,3,3,5,3,3,3,3,0,4
1352,3,1,1,1,3,5,3,4,0,0,8,3,1,3,3,3,3,4,1,0,4
1353,3,3,6,1,4,5,3,4,0,5,8,3,3,3,5,4,3,3,3,0,4
1354,3,1,6,1,4,5,3,4,0,3,8,3,2,3,5,4,3,3,3,0,4
1355,3,1,1,1,3,5,3,3,4,3,8,3,2,3,4,4,3,3,3,0,4
1356,3,1,3,1,3,5,3,3,2,0,8,3,2,3,3,3,3,4,3,0,4
1357,3,1,6,1,3,5,3,3,0,2,8,3,3,3,5,3,3,3,3,0,4
1358,3,1,6,1,4,5,3,4,0,0,8,3,1,3,5,4,3,4,3,0,4
1359,3,3,6,1,5,5,3,4,0,4,8,3,3,3,5,5,3,4,3,0,4
1360,2,1,1,1,3,5,3,3,0,0,8,3,2,3,5,3,3,4,3,0,4
1361,3,3,5,1,5,5,3,4,0,4,8,3,3,3,5,4,2,3,3,0,4
1362,2,1,1,1,3,5,4,3,0,4,8,3,1,3,4,3,3,3,3,0,4
1363,3,1,1,1,4,5,3,3,0,4,8,3,3,3,5,4,3,3,3,0,4
1364,3,1,1,1,4,5,3,4,0,0,8,3,2,3,5,4,3,4,3,0,4
1365,3,1,6,1,4,5,3,4,0,0,8,3,2,3,5,4,3,4,3,0,4
1366,3,1,6,1,4,5,3,4,0,0,8,3,2,3,5,4,3,3,3,0,4
1367,3,1,5,3,3,5,3,3,0,3,8,3,2,3,5,3,3,4,3,0,4
1368,3,3,6,1,4,5,3,4,0,0,8,3,3,3,5,4,3,4,3,0,4
1369,3,3,4,6,4,5,3,4,0,3,8,3,3,3,5,4,3,2,3,0,4
1370,3,1,5,3,3,5,3,2,0,0,8,3,3,3,5,3,3,4,3,0,4
1371,3,3,4,1,3,5,3,3,3,3,8,3,2,3,4,4,3,4,3,0,4
1372,3,3,6,1,4,5,3,3,0,3,8,3,2,3,5,4,3,4,3,0,4
1373,3,4,6,1,5,5,3,5,0,4,8,3,2,3,5,5,3,4,3,0,4
1374,3,1,1,1,4,5,3,4,0,4,8,3,3,3,5,4,3,4,3,0,4
1375,3,4,1,1,4,5,3,4,0,4,8,3,3,3,5,4,3,3,3,0,4
1376,3,2,3,1,4,5,3,3,0,0,8,3,1,2,3,3,3,4,3,0,4
1377,3,1,2,4,3,5,3,3,0,0,6,3,1,3,5,3,3,4,3,0,4
1378,2,1,4,1,3,5,3,3,0,0,8,3,1,3,3,3,3,4,3,0,4
1379,3,1,1,1,4,0,3,3,0,0,8,3,3,3,4,4,3,4,3,0,4
1380,2,1,3,1,3,3,2,3,0,0,8,2,1,3,3,3,3,4,3,0,4
1381,3,2,4,1,3,5,3,3,0,4,8,3,3,3,5,3,3,3,3,0,4
1382,3,1,1,1,2,5,3,3,0,0,8,3,1,3,5,4,3,4,1,0,4
1383,3,1,1,1,3,5,4,3,0,0,8,3,1,3,5,4,3,4,1,0,4
1384,3,2,3,1,3,5,3,3,3,0,8,3,1,3,3,3,3,4,2,0,4
1385,3,1,4,1,3,5,4,3,3,0,8,3,1,3,4,4,3,4,1,0,4
1386,3,1,4,2,4,5,3,3,3,3,8,3,2,3,3,4,3,3,3,2,4
1387,3,1,3,2,3,5,4,3,2,4,8,3,1,3,3,4,3,4,3,0,4
1388,3,4,6,1,5,5,3,5,0,4,8,3,3,3,5,5,3,3,3,0,4
1389,4,1,5,1,3,5,4,3,0,4,8,3,1,3,5,3,3,4,3,0,4
1390,3,3,6,1,4,5,3,4,0,0,8,3,2,3,5,4,3,4,3,0,4
1391,3,1,1,1,3,5,3,3,0,0,5,3,1,3,3,3,3,4,3,0,4
1392,3,3,5,1,3,5,3,3,1,1,8,3,2,3,3,3,3,4,3,0,4
1393,3,1,1,1,2,5,3,3,0,3,8,3,1,4,5,3,3,4,3,0,4
1394,3,3,6,1,4,5,3,4,0,4,8,3,3,3,5,4,3,4,3,0,4
1395,4,4,1,1,4,5,3,4,0,4,8,3,3,3,5,4,3,3,3,0,4
1396,3,3,4,3,3,5,3,3,0,3,7,3,1,3,3,3,1,3,1,0,4
1397,3,2,1,1,3,5,3,3,0,0,8,2,1,2,5,3,3,4,1,0,4
1398,3,1,3,4,3,4,3,3,4,0,7,3,1,3,4,3,3,4,3,0,4
1399,3,1,4,1,3,5,3,3,3,4,8,3,1,2,5,4,3,4,3,0,4
1400,3,1,1,1,3,5,3,3,0,4,8,3,2,3,3,3,3,4,3,0,4
1401,3,1,6,1,3,5,3,3,0,3,8,3,3,3,5,3,3,3,3,0,4
1402,4,3,1,1,4,5,3,4,0,4,8,3,2,3,5,4,3,4,3,0,4
1403,3,4,6,1,4,5,3,4,0,0,8,3,1,3,5,4,3,3,3,0,4
1404,3,1,1,1,3,5,3,3,3,0,8,3,1,3,3,3,3,4,3,0,4
1405,3,4,6,1,5,5,3,4,0,4,8,3,3,3,5,4,2,3,3,0,4
1406,3,3,6,1,4,5,3,3,3,0,8,3,1,3,3,3,3,4,3,0,4
1407,3,1,5,1,3,5,3,3,3,0,8,0,0,0,5,3,3,3,3,0,4
1408,3,1,1,1,2,5,3,3,0,0,8,3,1,3,4,3,3,4,3,0,4
1409,3,1,1,1,4,5,4,3,3,3,8,3,3,3,4,3,3,3,3,0,4
1410,3,1,6,1,4,5,3,4,0,0,8,3,2,3,5,4,3,4,3,0,4
1411,3,1,4,1,3,5,4,3,3,0,6,3,1,3,5,3,3,4,3,0,4
1412,0,0,0,0,0,3,3,3,0,0,8,3,1,3,2,3,3,4,3,0,4
1413,4,1,6,1,4,5,3,4,0,4,8,3,3,3,5,4,3,3,3,0,4
1414,3,1,1,1,3,5,3,3,0,4,8,3,1,3,4,4,3,4,1,0,4
1415,3,1,5,1,4,5,3,4,0,3,8,3,2,3,5,4,3,4,3,0,4
1416,3,1,1,1,3,5,3,3,0,0,8,3,1,3,4,3,3,4,1,0,4
1417,3,2,6,1,4,5,3,4,0,3,8,3,3,3,5,4,3,3,3,0,4
1418,3,1,4,3,3,5,3,3,0,0,8,3,1,3,3,3,3,4,3,0,4
1419,3,3,3,1,3,5,4,4,0,3,8,3,2,3,4,4,3,3,3,0,4
1420,3,1,5,1,3,5,3,3,0,3,8,3,2,3,4,3,3,4,3,0,4
1421,3,1,5,1,4,5,3,3,0,2,8,3,2,3,3,3,3,4,3,0,4
1422,3,3,6,1,4,5,3,4,0,0,8,3,3,3,5,4,3,4,3,0,4
1423,3,3,1,1,4,5,4,4,4,4,8,4,1,4,3,4,3,3,3,4,4
1424,3,1,5,3,3,5,3,3,2,3,7,3,1,3,3,3,3,4,3,0,4
1425,3,1,1,1,3,5,3,4,0,0,8,3,1,3,5,4,3,3,3,0,4
1426,3,1,6,1,4,5,3,4,0,3,8,3,2,3,5,4,3,3,3,0,4
1427,3,1,4,1,3,4,3,3,0,3,8,3,1,3,3,3,3,4,3,0,4
1428,3,1,4,1,3,5,4,3,3,4,8,3,1,3,3,4,3,4,3,0,4
1429,3,1,4,1,4,5,4,4,0,3,8,3,3,3,5,4,3,3,3,0,4
1430,4,3,1,1,4,5,3,4,0,4,8,3,3,3,5,3,3,1,3,0,4
1431,3,1,2,1,4,5,3,3,0,0,8,3,2,3,3,3,3,3,3,0,4
1432,3,1,1,1,3,5,3,3,0,0,8,2,1,2,3,3,3,4,3,0,4
1433,3,1,1,1,4,5,3,3,0,3,8,3,3,3,5,3,3,3,3,0,4
1434,3,1,5,1,3,5,3,3,0,4,8,3,2,3,2,3,2,4,2,0,4
1435,3,1,1,1,3,5,4,4,4,4,8,3,2,3,3,4,3,4,3,0,4
1436,3,1,5,1,3,5,3,3,2,0,8,3,1,3,3,3,3,4,3,0,4
1437,3,3,6,1,5,5,3,5,0,4,8,3,3,3,5,5,3,4,3,0,4
1438,3,1,6,1,3,4,3,3,3,0,8,3,1,3,3,3,3,4,3,0,4
1439,3,1,6,3,3,5,3,3,0,3,8,3,2,3,3,3,3,4,3,0,4
1440,3,1,1,1,5,5,3,3,0,4,7,3,3,3,2,3,2,3,3,0,4
1441,3,3,6,1,4,5,3,4,0,3,8,3,2,3,5,4,3,4,3,0,4
1442,3,3,6,1,5,5,3,5,0,5,8,3,3,3,5,5,3,4,3,0,4
1443,3,1,1,1,3,3,3,3,0,4,8,1,1,2,2,2,3,4,2,0,4
1444,3,3,1,1,4,5,3,4,0,0,8,3,2,3,5,4,3,4,3,0,4
1445,3,4,2,3,3,5,3,3,0,0,8,3,1,3,4,3,3,4,3,0,4
1446,3,1,3,1,3,5,3,3,0,0,8,3,1,3,3,3,3,3,2,0,4
1447,3,1,6,1,4,5,3,4,0,3,8,3,2,3,5,4,3,4,3,0,4
1448,3,1,1,1,2,5,3,3,2,0,6,3,1,2,4,3,3,4,3,0,4
1449,3,3,6,1,4,5,3,3,0,0,8,0,0,0,5,5,3,4,3,0,4
1450,3,1,1,1,4,5,3,3,0,0,8,0,0,0,3,3,3,4,3,0,4
1451,3,1,1,1,4,5,3,4,0,4,8,3,3,3,5,5,3,4,3,0,4
1452,3,4,6,1,4,5,3,3,0,0,8,3,3,3,4,3,3,4,3,0,4
1453,3,1,1,1,4,5,3,3,0,0,8,0,0,0,5,3,3,4,3,0,4
1454,3,1,6,1,4,5,3,4,0,0,8,3,2,3,5,4,3,4,3,0,4
1455,3,1,1,1,4,5,3,3,0,3,8,3,2,3,5,3,3,4,3,0,4
1456,3,1,5,3,4,5,3,3,3,3,7,3,1,3,3,3,3,4,3,0,4
1457,4,1,6,1,3,5,4,5,4,4,8,3,2,3,5,4,3,4,3,0,4
1458,3,2,6,3,3,4,3,3,0,0,8,3,1,3,4,4,3,4,3,0,4
1459,3,1,4,2,3,5,3,4,0,0,8,3,3,3,4,3,3,4,3,0,4
